account,queue,status,changed_datetime
77917,INSOLVENCY,INS3,2025-04-17 00:20:01
18486,LEGAL,HOLD FO,2025-04-17 00:53:58
69313,SETTLED,SETTLED,2025-04-17 02:54:36
37628,LEGAL,HOLD FO,2025-04-17 03:11:31
94956,INSOLVENCY,INSP,2025-04-17 03:33:09
78633,LEGAL,HOLD FO,2025-04-17 04:01:59
88716,SETTLED,SETTLED,2025-04-17 04:20:13
52087,PAYING,PAY PROP,2025-04-17 05:17:36
18838,COLLECTIONS,PAY OVER,2025-04-17 05:51:11
66755,COLLECTIONS,PRIME_D,2025-04-17 08:03:13
23382,SETTLED,SETTLED,2025-04-17 09:53:44
25000,LEGAL,LEG_NOT,2025-04-17 10:03:03
90467,COLLECTIONS,PRIME_D,2025-04-17 10:43:29
16198,LEGAL,LEG_NOT,2025-04-17 12:43:56
28382,LEGAL,LEG_NOT,2025-04-17 17:10:55
55992,LEGAL,LEG VERIF 2,2025-04-17 19:30:54
39175,SETTLED,SETTLED,2025-04-17 20:12:22
17948,PAYING,PAY CURR,2025-04-17 22:09:12
17821,OTHER,ARCHIVED,2025-04-17 23:41:16
