account,queue,status,changed_datetime
77426,LEGAL,LEG_NOT,2025-10-03 03:13:23
98909,INSOLVENCY,INS1,2025-10-03 05:21:55
95157,OTHER,ARCHIVED,2025-10-03 05:26:50
49999,OTHER,ARCHIVED,2025-10-03 06:09:54
94956,SETTLED,SETTLED,2025-10-03 09:24:49
19372,COLLECTIONS,PAY OVER,2025-10-03 09:46:32
85466,SETTLED,SETTLED,2025-10-03 15:46:21
83652,TRACE,GONEAWAY,2025-10-03 16:00:27
63099,SETTLED,SETTLED,2025-10-03 17:55:09
62345,SETTLED,SETTLED,2025-10-03 20:17:35
67396,OTHER,ARCHIVED,2025-10-03 20:26:19
64136,COLLECTIONS,PRIME_D,2025-10-03 20:42:15
23982,OTHER,ARCHIVED,2025-10-03 22:03:38
