account,queue,status,changed_datetime
19099,PAYING,PAY PROP,2025-06-01 00:12:10
86013,COLLECTIONS,PAY OVER,2025-06-01 00:50:09
32832,TRACE,GONEAWAY,2025-06-01 00:50:57
84640,INSOLVENCY,INS4,2025-06-01 00:58:46
72340,PAYING,PAY CURR,2025-06-01 01:16:05
31463,OTHER,ARCHIVED,2025-06-01 01:38:43
64070,COLLECTIONS,TELSOLUTIONS4,2025-06-01 02:18:55
40733,OTHER,ARCHIVED,2025-06-01 05:25:47
49999,COLLECTIONS,TELSOLUTIONS1,2025-06-01 07:47:49
77356,COLLECTIONS,CANCEL2,2025-06-01 09:17:58
57726,PAYING,PAY PROP,2025-06-01 10:47:50
95232,SETTLED,SETTLED,2025-06-01 12:38:21
40198,LEGAL,LEG_TIT,2025-06-01 14:30:19
57819,LEGAL,LEG_TIT,2025-06-01 19:54:41
29836,SETTLED,SETTLED,2025-06-01 21:07:35
85557,INSOLVENCY,INSP,2025-06-01 22:20:20
