account,queue,status,changed_datetime
66216,PAYING,PAY PROP,2024-12-15 00:15:44
43314,SETTLED,SETTLED,2024-12-15 01:49:34
60840,SETTLED,SETTLED,2024-12-15 02:35:33
75723,OTHER,ARCHIVED,2024-12-15 02:43:13
40540,COLLECTIONS,PRIME_D,2024-12-15 03:08:10
52087,COLLECTIONS,PRIME_D,2024-12-15 03:16:54
19523,SETTLED,SETTLED,2024-12-15 04:05:18
73732,TRACE,GONEAWAY,2024-12-15 06:00:59
47543,OTHER,ARCHIVED,2024-12-15 06:26:28
25635,COLLECTIONS,TELSOLUTIONS4,2024-12-15 08:34:22
13989,SETTLED,SETTLED,2024-12-15 09:32:24
61934,COLLECTIONS,CANCEL4,2024-12-15 11:08:45
86013,LEGAL,LEG_TIT,2024-12-15 12:58:30
21698,SETTLED,SETTLED,2024-12-15 13:46:12
57417,SETTLED,SETTLED,2024-12-15 14:37:47
23382,LEGAL,HOLD FO,2024-12-15 15:14:48
46494,TRACE,GONEAWAY,2024-12-15 18:36:57
17413,OTHER,ARCHIVED,2024-12-15 23:15:29
55044,TRACE,GONEAWAY,2024-12-15 23:56:20
