account,queue,status,changed_datetime
16913,TRACE,GONEAWAY,2025-09-05 02:08:46
42494,TRACE,GONEAWAY,2025-09-05 02:11:37
10180,PAYING,PAY CURR,2025-09-05 03:54:11
15248,TRACE,GONEAWAY,2025-09-05 06:47:30
54718,PAYING,PAY CURR,2025-09-05 07:04:15
66216,PAYING,PAY PROP,2025-09-05 07:17:52
20507,LEGAL,LEG_NOT,2025-09-05 10:06:25
49823,TRACE,GONEAWAY,2025-09-05 11:05:21
64713,SETTLED,SETTLED,2025-09-05 14:27:39
60840,PAYING,PAY CURR,2025-09-05 15:02:39
85173,INSOLVENCY,INS3,2025-09-05 15:32:33
68126,TRACE,GONEAWAY,2025-09-05 16:09:01
80451,LEGAL,LEG_NOT,2025-09-05 16:25:31
32283,LEGAL,HOLD FO,2025-09-05 17:09:26
