account,queue,status,changed_datetime
46986,PAYING,PAY CURR,2024-12-10 00:36:03
57074,PAYING,PAY CURR,2024-12-10 03:25:39
66138,INSOLVENCY,INSP,2024-12-10 03:51:40
13883,INSOLVENCY,INS1,2024-12-10 04:15:27
62345,LEGAL,LEG_NOT,2024-12-10 04:35:37
72278,LEGAL,HOLD FO,2024-12-10 10:10:03
94956,INSOLVENCY,INS2,2024-12-10 14:03:20
55047,INSOLVENCY,INS4,2024-12-10 14:54:42
29836,PAYING,PAY PROP,2024-12-10 15:34:50
13057,INSOLVENCY,INS2,2024-12-10 15:47:30
18486,PAYING,PAY PROP,2024-12-10 19:39:51
13664,PAYING,PAY PROP,2024-12-10 20:55:10
