account,queue,status,changed_datetime
85869,COLLECTIONS,CANCEL2,2025-10-01 02:26:49
93809,INSOLVENCY,INS3,2025-10-01 03:17:51
62345,INSOLVENCY,INS2,2025-10-01 04:52:20
13861,INSOLVENCY,INS2,2025-10-01 04:53:39
42252,COLLECTIONS,TELSOLUTIONS1,2025-10-01 05:03:22
22385,PAYING,PAY PROP,2025-10-01 06:01:33
60001,INSOLVENCY,INS4,2025-10-01 06:50:43
62106,SETTLED,SETTLED,2025-10-01 10:17:17
68126,OTHER,ARCHIVED,2025-10-01 11:28:51
32252,OTHER,ARCHIVED,2025-10-01 14:10:08
91142,SETTLED,SETTLED,2025-10-01 15:58:27
29836,COLLECTIONS,TELSOLUTIONS4,2025-10-01 16:22:53
13057,SETTLED,SETTLED,2025-10-01 19:04:30
21399,LEGAL,LEG VERIF 1,2025-10-01 21:08:22
72758,INSOLVENCY,INS4,2025-10-01 21:19:22
