account,queue,status,changed_datetime
82789,OTHER,ARCHIVED,2025-10-06 00:02:39
26232,COLLECTIONS,PRIME_D,2025-10-06 01:40:15
42247,TRACE,GONEAWAY,2025-10-06 02:13:26
40540,TRACE,GONEAWAY,2025-10-06 03:37:40
64713,COLLECTIONS,CANCEL4,2025-10-06 04:11:37
59791,INSOLVENCY,INS4,2025-10-06 04:33:53
93496,OTHER,ARCHIVED,2025-10-06 05:49:25
91537,SETTLED,SETTLED,2025-10-06 05:57:53
37988,COLLECTIONS,TELSOLUTIONS4,2025-10-06 06:44:39
77917,PAYING,PAY PROP,2025-10-06 07:12:50
14567,OTHER,ARCHIVED,2025-10-06 08:39:56
11356,COLLECTIONS,TELSOLUTIONS4,2025-10-06 09:30:33
26742,COLLECTIONS,PRIME_D,2025-10-06 09:31:55
47862,LEGAL,LEG_NOT,2025-10-06 11:16:02
35504,OTHER,ARCHIVED,2025-10-06 11:37:18
10869,COLLECTIONS,TELSOLUTIONS4,2025-10-06 12:55:45
52137,INSOLVENCY,INS2,2025-10-06 15:10:00
97661,LEGAL,LEG VERIF 1,2025-10-06 16:53:21
76500,PAYING,PAY CURR,2025-10-06 17:28:21
44286,INSOLVENCY,INS1,2025-10-06 23:51:37
