account,queue,status,changed_datetime
70629,OTHER,ARCHIVED,2024-12-16 01:46:21
93496,COLLECTIONS,CANCEL2,2024-12-16 01:48:19
86086,OTHER,ARCHIVED,2024-12-16 02:12:18
17821,OTHER,ARCHIVED,2024-12-16 04:19:26
27543,PAYING,PAY PROP,2024-12-16 04:56:15
62345,TRACE,GONEAWAY,2024-12-16 05:05:32
78353,LEGAL,LEG_TIT,2024-12-16 05:22:51
89176,OTHER,ARCHIVED,2024-12-16 08:33:58
13124,PAYING,PAY CURR,2024-12-16 09:30:22
22367,SETTLED,SETTLED,2024-12-16 09:40:29
74428,LEGAL,LEG_TIT,2024-12-16 11:26:37
65559,INSOLVENCY,INSP,2024-12-16 14:24:39
39629,TRACE,GONEAWAY,2024-12-16 15:57:37
60001,COLLECTIONS,PRIME_D,2024-12-16 18:41:00
47450,SETTLED,SETTLED,2024-12-16 20:40:31
60011,LEGAL,LEG VERIF 2,2024-12-16 21:11:38
68126,SETTLED,SETTLED,2024-12-16 21:43:01
37988,SETTLED,SETTLED,2024-12-16 21:55:50
63848,PAYING,PAY PROP,2024-12-16 23:50:35
