account,queue,status,changed_datetime
11449,COLLECTIONS,CASSIST2,2025-08-16 01:20:26
60947,INSOLVENCY,INS3,2025-08-16 01:59:26
45495,COLLECTIONS,CANCEL4,2025-08-16 03:13:43
45495,TRACE,GONEAWAY,2025-08-16 05:17:17
22385,PAYING,PAY CURR,2025-08-16 07:14:58
40659,LEGAL,LEG_TIT,2025-08-16 08:20:20
52219,SETTLED,SETTLED,2025-08-16 09:48:08
19986,LEGAL,LEG_TIT,2025-08-16 10:32:16
62692,PAYING,PAY CURR,2025-08-16 14:22:09
91142,PAYING,PAY PROP,2025-08-16 15:33:55
87432,PAYING,PAY PROP,2025-08-16 15:55:20
57417,INSOLVENCY,INS1,2025-08-16 16:23:17
55200,TRACE,GONEAWAY,2025-08-16 22:28:41
30817,COLLECTIONS,PRIME,2025-08-16 23:26:05
